file_paths,labels
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1102.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1103.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1104.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1105.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1106.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1107.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1108.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1109.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)111.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1110.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1111.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1112.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1113.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1114.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1115.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1116.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1117.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1118.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1119.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)112.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1120.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1121.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1122.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1123.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1124.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1125.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1126.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1127.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1128.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1129.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)113.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1130.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1131.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1132.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1133.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1134.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1135.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1136.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1137.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1138.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1139.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)114.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1140.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1141.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1142.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1143.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1144.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1145.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1146.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1147.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1148.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1149.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)115.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1150.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1151.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1152.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1153.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1154.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1155.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1156.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1157.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1158.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1159.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)116.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1160.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1161.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1162.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1163.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1164.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1165.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1166.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1167.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1168.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1169.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)117.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1170.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1171.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1172.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1173.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1174.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1175.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1176.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1177.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1178.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1179.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)118.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1180.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1181.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1182.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1183.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1184.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1185.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1186.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1187.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1188.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1189.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)119.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1190.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1191.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1192.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1193.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1194.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1195.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1196.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1197.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1198.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)1199.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)12.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)120.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)121.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)122.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)123.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)124.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)125.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)126.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)127.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)128.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)129.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)13.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)130.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)131.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)132.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)133.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)134.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)135.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)136.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)137.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)138.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)139.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)14.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)140.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)141.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)142.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)143.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)144.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)145.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)146.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)147.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)148.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)149.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)15.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)150.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)151.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)152.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)153.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)154.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)155.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)156.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)157.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)158.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)159.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)16.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)160.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)161.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)162.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)163.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)164.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)165.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)166.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)167.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)168.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)169.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)17.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)170.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)171.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)172.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)173.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)174.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)175.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)176.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)177.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)178.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)179.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)18.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)180.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)181.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)182.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)183.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)184.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)185.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)186.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)187.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)188.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)189.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)19.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)190.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)191.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)192.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)193.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)194.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)195.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)196.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)197.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)198.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)199.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)2.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)20.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)200.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)201.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)202.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)203.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)204.jpg,1
E:/Documents/GitHub/Express-U/data/preprocessed/canny/1/sign(1)205.jpg,1
